Västra Götalands län	Bollebygd	4,630E+04	4,456E+04	4,188E+04	4,635E+04	4,431E+04	4,286E+04	4,104E+04	4,049E+04	4,042E+04	3,889E+04	4,216E+04
Västra Götalands län	Grästorp	3,366E+04	3,308E+04	2,980E+04	2,988E+04	2,913E+04	2,758E+04	2,694E+04	2,608E+04	2,603E+04	2,496E+04	2,500E+04
Västra Götalands län	Essunga	2,788E+04	2,491E+04	2,266E+04	2,256E+04	2,181E+04	2,095E+04	2,006E+04	1,962E+04	1,948E+04	1,883E+04	1,970E+04
Västra Götalands län	Karlsborg	1,008E+05	3,177E+04	3,054E+04	2,854E+04	2,710E+04	2,529E+04	2,513E+04	2,462E+04	2,395E+04	2,309E+04	2,403E+04
Västra Götalands län	Gullspång	4,288E+04	3,968E+04	3,546E+04	3,201E+04	3,110E+04	2,891E+04	2,812E+04	2,732E+04	2,713E+04	2,575E+04	2,613E+04
Västra Götalands län	Tranemo	9,714E+04	1,238E+05	1,254E+05	1,091E+05	1,089E+05	1,069E+05	1,044E+05	1,035E+05	1,034E+05	9,633E+04	1,025E+05
Västra Götalands län	Bengtsfors	9,465E+04	9,826E+04	7,880E+04	8,053E+04	7,569E+04	7,260E+04	6,929E+04	6,633E+04	6,251E+04	6,377E+04	6,698E+04
Västra Götalands län	Mellerud	6,330E+04	6,164E+04	6,624E+04	3,862E+04	3,728E+04	3,519E+04	3,442E+04	3,301E+04	3,299E+04	3,146E+04	3,078E+04
Västra Götalands län	LillaEdet	6,672E+04	6,314E+04	8,731E+04	8,932E+04	8,806E+04	7,299E+04	5,799E+04	5,717E+04	5,841E+04	5,811E+04	6,207E+04
Västra Götalands län	Mark	1,481E+05	1,308E+05	1,134E+05	1,023E+05	9,550E+04	9,084E+04	8,697E+04	8,298E+04	7,935E+04	7,634E+04	7,844E+04
Västra Götalands län	Svenljunga	5,439E+04	4,909E+04	4,577E+04	4,770E+04	4,216E+04	3,701E+04	3,599E+04	3,476E+04	3,478E+04	3,311E+04	3,176E+04
Västra Götalands län	Herrljunga	4,496E+04	3,751E+04	3,187E+04	3,030E+04	2,815E+04	2,841E+04	2,726E+04	2,669E+04	2,607E+04	2,527E+04	2,507E+04
Västra Götalands län	Vara	1,005E+05	9,435E+04	9,199E+04	8,972E+04	8,584E+04	8,255E+04	8,102E+04	7,705E+04	7,625E+04	7,373E+04	7,460E+04
Västra Götalands län	Götene	1,250E+05	1,275E+05	1,501E+05	1,148E+05	1,038E+05	1,076E+05	1,036E+05	9,770E+04	9,901E+04	1,078E+05	1,131E+05
Västra Götalands län	Tibro	4,190E+04	3,446E+04	3,022E+04	2,753E+04	2,635E+04	2,508E+04	2,486E+04	2,429E+04	2,373E+04	2,314E+04	2,234E+04
Västra Götalands län	Töreboda	4,730E+04	4,378E+04	4,198E+04	3,794E+04	3,548E+04	3,344E+04	3,324E+04	3,206E+04	3,098E+04	3,024E+04	3,020E+04
Västra Götalands län	Göteborg	2,317E+06	2,341E+06	2,441E+06	2,897E+06	2,558E+06	2,434E+06	2,345E+06	2,179E+06	2,163E+06	2,364E+06	2,078E+06
Västra Götalands län	Mölndal	3,120E+05	2,934E+05	2,839E+05	2,373E+05	2,046E+05	2,140E+05	2,013E+05	1,685E+05	1,637E+05	1,701E+05	1,498E+05
Västra Götalands län	Kungälv	1,394E+05	1,331E+05	1,267E+05	1,227E+05	1,168E+05	1,095E+05	1,075E+05	1,056E+05	1,048E+05	1,014E+05	1,003E+05
Västra Götalands län	Lysekil	1,187E+06	1,319E+06	1,357E+06	1,748E+06	1,802E+06	1,879E+06	1,521E+06	1,811E+06	1,772E+06	1,484E+06	1,645E+06
Västra Götalands län	Uddevalla	2,708E+05	2,268E+05	2,205E+05	2,426E+05	2,263E+05	2,150E+05	2,113E+05	2,016E+05	2,041E+05	2,011E+05	2,088E+05
Västra Götalands län	Strömstad	8,276E+04	7,355E+04	6,379E+04	5,726E+04	5,370E+04	4,962E+04	4,818E+04	4,773E+04	4,769E+04	4,593E+04	5,168E+04
Västra Götalands län	Vänersborg	4,106E+05	4,303E+05	3,868E+05	2,262E+05	2,310E+05	2,063E+05	1,902E+05	2,088E+05	2,288E+05	2,144E+05	2,560E+05
Västra Götalands län	Trollhättan	2,098E+05	1,513E+05	1,684E+05	1,524E+05	1,277E+05	1,039E+05	9,974E+04	9,996E+04	9,655E+04	9,426E+04	8,651E+04
Västra Götalands län	Alingsås	1,152E+05	1,043E+05	9,611E+04	9,724E+04	8,725E+04	8,243E+04	7,931E+04	7,722E+04	7,666E+04	7,492E+04	7,592E+04
Västra Götalands län	Borås	3,975E+05	2,946E+05	3,073E+05	3,157E+05	2,853E+05	2,698E+05	2,603E+05	2,442E+05	2,434E+05	2,374E+05	2,345E+05
Västra Götalands län	Ulricehamn	1,210E+05	1,119E+05	1,035E+05	9,945E+04	9,372E+04	9,188E+04	8,792E+04	8,600E+04	8,604E+04	8,317E+04	8,752E+04
Västra Götalands län	Åmål	6,644E+04	5,957E+04	4,847E+04	4,358E+04	3,928E+04	3,712E+04	3,646E+04	3,463E+04	3,423E+04	3,313E+04	3,208E+04
Västra Götalands län	Mariestad	1,266E+05	1,389E+05	1,385E+05	1,433E+05	1,301E+05	1,266E+05	1,217E+05	1,169E+05	1,093E+05	1,044E+05	9,900E+04
Västra Götalands län	Lidköping	2,227E+05	1,974E+05	1,847E+05	1,900E+05	1,745E+05	1,657E+05	1,653E+05	1,677E+05	1,723E+05	1,613E+05	1,557E+05
Västra Götalands län	Skara	1,023E+05	9,053E+04	7,674E+04	7,990E+04	7,454E+04	7,041E+04	6,952E+04	6,452E+04	6,217E+04	5,909E+04	6,033E+04
Västra Götalands län	Skövde	7,539E+05	6,447E+05	6,159E+05	5,419E+05	5,491E+05	5,225E+05	5,005E+05	4,878E+05	5,067E+05	5,255E+05	5,573E+05
Västra Götalands län	Hjo	3,497E+04	3,260E+04	2,851E+04	2,867E+04	2,651E+04	2,534E+04	2,473E+04	2,305E+04	2,341E+04	2,268E+04	2,175E+04
Västra Götalands län	Tidaholm	5,704E+04	4,682E+04	4,372E+04	3,709E+04	3,699E+04	3,539E+04	3,491E+04	3,416E+04	3,390E+04	3,394E+04	3,566E+04
Västra Götalands län	Falköping	1,389E+05	1,284E+05	1,171E+05	1,112E+05	1,069E+05	1,017E+05	9,891E+04	9,641E+04	9,557E+04	9,264E+04	8,967E+04
Värmlands län	Kil	5,779E+04	5,283E+04	4,658E+04	4,362E+04	4,049E+04	4,326E+04	3,971E+04	3,664E+04	3,659E+04	3,563E+04	3,633E+04
Värmlands län	Eda	6,414E+04	5,600E+04	5,166E+04	3,710E+04	3,380E+04	3,212E+04	3,138E+04	2,802E+04	2,844E+04	2,709E+04	2,564E+04
Värmlands län	Torsby	9,861E+04	8,443E+04	7,626E+04	5,922E+04	5,647E+04	5,090E+04	5,214E+04	4,919E+04	4,904E+04	4,647E+04	4,314E+04
Värmlands län	Storfors	3,349E+04	1,907E+04	1,687E+04	1,460E+04	1,433E+04	1,363E+04	1,293E+04	1,238E+04	1,194E+04	1,165E+04	1,282E+04
Värmlands län	Hammarö	1,388E+05	2,686E+05	2,812E+05	1,224E+05	9,062E+04	8,377E+04	7,370E+04	6,408E+04	7,226E+04	7,179E+04	7,303E+04
Värmlands län	Munkfors	2,171E+04	1,601E+04	1,228E+04	1,218E+04	1,051E+04	9,018E+03	9,038E+03	8,945E+03	8,691E+03	8,366E+03	7,650E+03
Värmlands län	Forshaga	4,998E+04	4,195E+04	3,315E+04	2,645E+04	2,432E+04	2,340E+04	2,217E+04	2,175E+04	2,225E+04	2,154E+04	2,112E+04
Värmlands län	Grums	1,022E+05	1,554E+05	1,399E+05	7,909E+04	6,892E+04	6,105E+04	6,237E+04	6,093E+04	5,629E+04	5,135E+04	4,907E+04
Värmlands län	Årjäng	7,708E+04	6,700E+04	5,909E+04	5,394E+04	5,027E+04	4,789E+04	4,703E+04	4,532E+04	4,451E+04	4,221E+04	4,162E+04
Värmlands län	Sunne	9,446E+04	9,725E+04	1,056E+05	7,186E+04	6,467E+04	6,294E+04	6,280E+04	6,083E+04	6,471E+04	6,162E+04	6,302E+04
Värmlands län	Karlstad	4,145E+05	3,510E+05	2,846E+05	2,804E+05	2,491E+05	2,433E+05	2,264E+05	2,157E+05	2,154E+05	2,116E+05	2,090E+05
Värmlands län	Kristinehamn	1,566E+05	1,676E+05	1,411E+05	1,319E+05	1,168E+05	1,071E+05	1,006E+05	9,899E+04	9,908E+04	9,254E+04	9,056E+04
Värmlands län	Filipstad	8,002E+04	6,745E+04	6,365E+04	5,713E+04	5,227E+04	5,078E+04	4,902E+04	4,689E+04	4,617E+04	4,313E+04	4,684E+04
Värmlands län	Hagfors	1,431E+05	1,537E+05	1,020E+05	9,821E+04	9,858E+04	1,049E+05	8,561E+04	8,086E+04	8,339E+04	7,835E+04	8,181E+04
Värmlands län	Arvika	1,155E+05	1,049E+05	8,851E+04	8,961E+04	8,444E+04	7,861E+04	7,548E+04	6,850E+04	6,825E+04	6,692E+04	6,860E+04
Värmlands län	Säffle	1,611E+05	1,185E+05	8,396E+04	8,010E+04	8,101E+04	6,923E+04	6,520E+04	6,319E+04	6,383E+04	6,314E+04	6,050E+04
Örebro län	Lekeberg	3,667E+04	3,372E+04	3,026E+04	3,253E+04	3,151E+04	3,038E+04	2,928E+04	2,839E+04	2,859E+04	2,735E+04	2,759E+04
Örebro län	Laxå	7,923E+04	5,979E+04	4,403E+04	4,379E+04	4,204E+04	4,023E+04	3,867E+04	3,760E+04	3,740E+04	3,608E+04	3,425E+04
Örebro län	Hallsberg	8,618E+04	7,565E+04	7,272E+04	7,096E+04	6,226E+04	6,027E+04	6,135E+04	5,886E+04	5,577E+04	5,317E+04	5,105E+04
Örebro län	Degerfors	8,083E+04	8,692E+04	6,497E+04	5,742E+04	5,492E+04	5,591E+04	5,205E+04	5,995E+04	5,740E+04	5,689E+04	5,603E+04
Örebro län	Hällefors	9,355E+04	6,260E+04	5,359E+04	3,404E+04	2,752E+04	2,603E+04	2,368E+04	3,424E+04	3,940E+04	3,742E+04	3,894E+04
Örebro län	Ljusnarsberg	4,734E+04	4,969E+04	3,867E+04	3,777E+04	3,415E+04	3,216E+04	3,476E+04	3,490E+04	3,656E+04	3,314E+04	3,036E+04
Örebro län	Örebro	6,116E+05	5,292E+05	5,351E+05	5,651E+05	4,897E+05	4,797E+05	3,990E+05	3,654E+05	3,557E+05	3,902E+05	3,318E+05
Örebro län	Kumla	1,481E+05	1,406E+05	1,344E+05	1,378E+05	1,361E+05	1,356E+05	1,318E+05	1,278E+05	1,273E+05	1,255E+05	1,285E+05
Örebro län	Askersund	1,380E+05	9,782E+04	9,834E+04	8,806E+04	8,776E+04	7,936E+04	8,128E+04	7,735E+04	7,247E+04	7,748E+04	8,120E+04
Örebro län	Karlskoga	2,393E+05	1,762E+05	1,864E+05	1,262E+05	1,081E+05	1,047E+05	1,045E+05	9,891E+04	9,751E+04	1,029E+05	9,050E+04
Örebro län	Nora	4,923E+04	4,075E+04	3,553E+04	3,167E+04	2,881E+04	2,767E+04	2,739E+04	2,593E+04	2,640E+04	2,527E+04	2,546E+04
Örebro län	Lindesberg	1,993E+05	1,640E+05	1,287E+05	1,095E+05	9,955E+04	8,276E+04	8,574E+04	8,043E+04	8,140E+04	8,415E+04	8,734E+04
Västmanlands län	Skinnskatteberg	3,343E+04	2,867E+04	2,705E+04	2,235E+04	2,241E+04	2,037E+04	1,937E+04	1,880E+04	1,958E+04	1,850E+04	1,744E+04
Västmanlands län	Surahammar	6,194E+04	5,918E+04	6,173E+04	4,869E+04	4,340E+04	3,854E+04	4,035E+04	3,915E+04	4,110E+04	3,187E+04	2,634E+04
Västmanlands län	Kungsör	5,107E+04	4,405E+04	4,254E+04	4,375E+04	4,179E+04	3,975E+04	3,867E+04	3,739E+04	3,757E+04	3,623E+04	3,655E+04
Västmanlands län	Hallstahammar	6,296E+04	5,223E+04	4,998E+04	4,340E+04	4,253E+04	4,072E+04	3,935E+04	3,828E+04	3,842E+04	3,744E+04	3,772E+04
Västmanlands län	Norberg	3,555E+04	3,129E+04	2,523E+04	2,422E+04	2,211E+04	2,204E+04	2,002E+04	1,943E+04	2,064E+04	1,923E+04	1,698E+04
Västmanlands län	Västerås	8,266E+05	7,920E+05	8,301E+05	9,069E+05	8,043E+05	7,785E+05	7,500E+05	5,084E+05	3,480E+05	3,044E+05	4,868E+05
Västmanlands län	Sala	1,359E+05	1,021E+05	9,494E+04	8,636E+04	8,382E+04	8,006E+04	7,694E+04	7,453E+04	7,551E+04	7,160E+04	6,814E+04
Västmanlands län	Fagersta	8,533E+04	6,961E+04	6,342E+04	5,138E+04	4,926E+04	4,585E+04	4,426E+04	4,244E+04	4,375E+04	4,183E+04	3,972E+04
Västmanlands län	Köping	2,723E+05	2,740E+05	3,350E+05	3,171E+05	3,267E+05	2,952E+05	2,999E+05	3,071E+05	3,054E+05	3,203E+05	3,028E+05
Västmanlands län	Arboga	6,813E+04	6,122E+04	5,589E+04	5,956E+04	5,720E+04	5,446E+04	5,286E+04	5,155E+04	5,184E+04	4,957E+04	4,854E+04
Dalarnas län	Vansbro	4,920E+04	4,629E+04	4,284E+04	3,955E+04	3,831E+04	3,640E+04	3,532E+04	3,343E+04	3,335E+04	3,191E+04	2,897E+04
Dalarnas län	Malung	7,036E+04	6,667E+04	6,784E+04	5,913E+04	5,991E+04	5,462E+04	5,349E+04	5,166E+04	5,009E+04	5,057E+04	4,479E+04
Dalarnas län	Gagnef	4,591E+04	4,400E+04	3,846E+04	3,677E+04	3,559E+04	3,324E+04	3,220E+04	3,047E+04	3,036E+04	2,932E+04	2,866E+04
Dalarnas län	Leksand	7,379E+04	6,902E+04	5,995E+04	5,291E+04	4,975E+04	4,625E+04	4,543E+04	4,453E+04	4,360E+04	4,178E+04	3,886E+04
Dalarnas län	Rättvik	1,857E+05	2,116E+05	2,351E+05	2,166E+05	2,046E+05	1,919E+05	1,837E+05	1,683E+05	1,851E+05	2,028E+05	1,969E+05
Dalarnas län	Orsa	3,169E+04	2,996E+04	2,870E+04	2,586E+04	2,532E+04	2,401E+04	2,415E+04	2,263E+04	2,239E+04	2,195E+04	2,062E+04
Dalarnas län	Älvdalen	6,643E+04	6,323E+04	5,923E+04	4,680E+04	4,755E+04	4,380E+04	4,521E+04	4,191E+04	4,264E+04	4,068E+04	4,155E+04
Dalarnas län	Smedjebacken	1,558E+05	1,024E+05	1,071E+05	9,571E+04	9,400E+04	8,572E+04	8,092E+04	7,398E+04	7,411E+04	7,658E+04	7,739E+04
Dalarnas län	Mora	1,060E+05	1,010E+05	9,128E+04	8,334E+04	8,246E+04	7,782E+04	7,512E+04	7,152E+04	7,133E+04	7,157E+04	7,014E+04
Dalarnas län	Falun	1,817E+05	2,044E+05	2,216E+05	1,482E+05	1,381E+05	1,338E+05	1,295E+05	1,233E+05	1,231E+05	1,231E+05	1,099E+05
Dalarnas län	Borlänge	4,778E+05	5,551E+05	5,842E+05	4,881E+05	4,495E+05	4,183E+05	4,468E+05	4,445E+05	4,185E+05	4,061E+05	4,012E+05
Dalarnas län	Säter	5,538E+04	5,315E+04	4,849E+04	4,392E+04	4,391E+04	4,196E+04	3,980E+04	3,816E+04	3,799E+04	3,589E+04	3,553E+04
Dalarnas län	Hedemora	8,312E+04	7,594E+04	7,014E+04	6,666E+04	6,637E+04	6,326E+04	5,927E+04	5,697E+04	5,527E+04	5,479E+04	5,819E+04
Dalarnas län	Avesta	2,802E+05	3,156E+05	3,078E+05	2,148E+05	2,190E+05	2,028E+05	1,919E+05	2,051E+05	2,306E+05	2,307E+05	2,244E+05
Dalarnas län	Ludvika	1,147E+05	9,951E+04	1,269E+05	8,412E+04	7,861E+04	7,401E+04	7,483E+04	7,461E+04	7,881E+04	7,375E+04	7,395E+04
Gävleborgs län	Ockelbo	3,215E+04	3,065E+04	2,707E+04	2,362E+04	2,322E+04	2,184E+04	2,240E+04	2,215E+04	2,158E+04	2,034E+04	1,927E+04
Gävleborgs län	Hofors	1,521E+05	1,458E+05	1,323E+05	1,336E+05	1,259E+05	1,342E+05	1,053E+05	1,125E+05	1,088E+05	1,023E+05	1,139E+05
Gävleborgs län	Ovanåker	5,467E+04	5,409E+04	5,239E+04	4,596E+04	4,190E+04	3,999E+04	4,132E+04	3,845E+04	3,826E+04	3,696E+04	3,441E+04
Gävleborgs län	Nordanstig	7,211E+04	6,522E+04	6,400E+04	5,585E+04	5,441E+04	5,213E+04	4,966E+04	4,968E+04	5,017E+04	4,912E+04	4,597E+04
Gävleborgs län	Ljusdal	1,329E+05	1,282E+05	1,091E+05	1,013E+05	9,611E+04	9,550E+04	8,838E+04	8,508E+04	8,852E+04	8,230E+04	7,911E+04
Gävleborgs län	Gävle	4,981E+05	4,306E+05	4,733E+05	5,102E+05	3,878E+05	3,334E+05	2,978E+05	2,881E+05	2,821E+05	2,722E+05	2,427E+05
Gävleborgs län	Sandviken	2,352E+05	2,470E+05	2,781E+05	2,862E+05	2,585E+05	2,320E+05	2,328E+05	2,294E+05	2,195E+05	2,258E+05	2,236E+05
Gävleborgs län	Söderhamn	2,447E+05	2,056E+05	1,899E+05	1,448E+05	1,499E+05	1,468E+05	1,385E+05	1,314E+05	1,353E+05	1,383E+05	1,232E+05
Gävleborgs län	Bollnäs	1,257E+05	1,299E+05	1,209E+05	1,138E+05	1,017E+05	9,754E+04	9,536E+04	9,491E+04	9,494E+04	9,400E+04	8,728E+04
Gävleborgs län	Hudiksvall	3,130E+05	3,346E+05	2,653E+05	2,110E+05	2,161E+05	2,340E+05	2,060E+05	1,420E+05	1,484E+05	1,509E+05	1,360E+05
Västernorrlands län	Ånge	8,178E+04	9,248E+04	9,725E+04	7,852E+04	7,940E+04	7,255E+04	6,939E+04	8,739E+04	7,488E+04	6,417E+04	6,705E+04
Västernorrlands län	Timrå	1,196E+05	2,079E+05	1,365E+05	1,440E+05	1,250E+05	7,680E+04	7,751E+04	6,823E+04	7,160E+04	8,479E+04	9,228E+04
Västernorrlands län	Härnösand	1,825E+05	1,275E+05	1,089E+05	9,375E+04	8,346E+04	8,337E+04	8,051E+04	7,294E+04	7,671E+04	7,412E+04	6,855E+04
Västernorrlands län	Sundsvall	6,249E+05	6,659E+05	7,225E+05	6,431E+05	5,941E+05	6,085E+05	6,036E+05	5,447E+05	5,174E+05	5,308E+05	5,411E+05
Västernorrlands län	Kramfors	1,762E+05	1,726E+05	1,328E+05	1,235E+05	1,146E+05	1,070E+05	9,828E+04	9,097E+04	9,050E+04	9,627E+04	9,385E+04
Västernorrlands län	Sollefteå	1,387E+05	1,284E+05	1,043E+05	8,920E+04	9,324E+04	8,534E+04	8,098E+04	7,464E+04	7,916E+04	7,332E+04	6,771E+04
Västernorrlands län	Örnsköldsvik	7,108E+05	4,880E+05	3,754E+05	3,123E+05	2,986E+05	3,356E+05	2,781E+05	2,663E+05	2,725E+05	2,782E+05	2,845E+05
Jämtlands län	Ragunda	4,994E+04	4,892E+04	4,668E+04	3,990E+04	3,661E+04	4,036E+04	3,545E+04	3,192E+04	3,292E+04	3,317E+04	2,957E+04
Jämtlands län	Bräcke	5,719E+04	5,191E+04	4,658E+04	4,267E+04	4,053E+04	4,266E+04	3,861E+04	3,775E+04	3,873E+04	3,853E+04	3,305E+04
Jämtlands län	Krokom	8,077E+04	7,788E+04	7,308E+04	6,530E+04	5,988E+04	6,320E+04	6,271E+04	5,525E+04	6,051E+04	5,803E+04	5,385E+04
Jämtlands län	Strömsund	1,112E+05	9,797E+04	9,965E+04	7,735E+04	7,504E+04	7,546E+04	7,062E+04	6,591E+04	6,908E+04	6,615E+04	5,729E+04
Jämtlands län	Åre	7,809E+04	7,475E+04	7,201E+04	5,632E+04	5,141E+04	5,463E+04	5,030E+04	4,766E+04	4,898E+04	4,780E+04	4,493E+04
Jämtlands län	Berg	6,454E+04	6,590E+04	6,357E+04	5,487E+04	5,231E+04	5,286E+04	4,691E+04	4,813E+04	4,964E+04	4,881E+04	4,201E+04
Jämtlands län	Härjedalen	1,229E+05	1,203E+05	1,116E+05	9,501E+04	9,399E+04	8,736E+04	8,481E+04	7,663E+04	8,446E+04	8,113E+04	7,051E+04
Jämtlands län	Östersund	3,231E+05	2,304E+05	2,187E+05	1,645E+05	1,500E+05	1,591E+05	1,490E+05	1,371E+05	1,416E+05	1,349E+05	1,308E+05
Västerbottens län	Nordmaling	4,734E+04	4,188E+04	4,548E+04	4,176E+04	3,946E+04	3,688E+04	3,518E+04	3,431E+04	3,492E+04	3,599E+04	3,884E+04
Västerbottens län	Bjurholm	1,808E+04	1,737E+04	1,513E+04	1,504E+04	1,385E+04	1,416E+04	1,265E+04	1,232E+04	1,273E+04	1,139E+04	1,370E+04
Västerbottens län	Vindeln	4,053E+04	3,774E+04	3,245E+04	3,666E+04	3,412E+04	3,379E+04	3,318E+04	3,088E+04	2,988E+04	3,090E+04	2,946E+04
Västerbottens län	Robertsfors	5,077E+04	4,934E+04	4,786E+04	4,721E+04	4,615E+04	4,461E+04	4,430E+04	4,239E+04	4,248E+04	4,141E+04	4,393E+04
Västerbottens län	Norsjö	2,659E+04	2,438E+04	2,394E+04	2,485E+04	2,407E+04	2,266E+04	2,325E+04	2,170E+04	2,156E+04	1,916E+04	1,849E+04
Västerbottens län	Malå	1,259E+04	1,448E+04	1,400E+04	1,394E+04	1,185E+04	1,112E+04	1,047E+04	1,067E+04	1,111E+04	1,121E+04	1,068E+04
Västerbottens län	Storuman	5,734E+04	5,674E+04	5,375E+04	4,355E+04	4,430E+04	4,436E+04	3,604E+04	3,291E+04	3,196E+04	3,087E+04	3,348E+04
Västerbottens län	Sorsele	1,867E+04	1,807E+04	1,688E+04	1,702E+04	1,682E+04	1,701E+04	1,558E+04	1,384E+04	1,508E+04	1,353E+04	1,810E+04
Västerbottens län	Dorotea	1,793E+04	1,894E+04	1,367E+04	1,349E+04	1,231E+04	1,318E+04	1,326E+04	1,284E+04	1,184E+04	1,082E+04	1,193E+04
Västerbottens län	Vännäs	3,036E+04	2,744E+04	2,428E+04	2,284E+04	2,229E+04	2,200E+04	2,156E+04	2,080E+04	2,034E+04	1,925E+04	2,015E+04
Västerbottens län	Vilhelmina	5,313E+04	4,316E+04	3,927E+04	3,952E+04	3,581E+04	3,677E+04	3,526E+04	3,267E+04	3,280E+04	3,129E+04	3,039E+04
Västerbottens län	Åsele	4,985E+04	3,326E+04	2,444E+04	2,834E+04	2,566E+04	2,726E+04	2,587E+04	2,513E+04	2,410E+04	2,345E+04	2,228E+04
Västerbottens län	Umeå	3,909E+05	3,810E+05	4,282E+05	3,806E+05	3,563E+05	3,522E+05	3,346E+05	3,362E+05	3,440E+05	3,424E+05	3,367E+05
Västerbottens län	Lycksele	7,022E+04	6,673E+04	5,822E+04	6,086E+04	6,123E+04	7,057E+04	6,965E+04	7,129E+04	6,590E+04	6,157E+04	6,326E+04
Västerbottens län	Skellefteå	6,016E+05	5,197E+05	4,819E+05	5,282E+05	4,948E+05	5,369E+05	5,449E+05	5,291E+05	5,215E+05	5,134E+05	5,243E+05
Norrbottens län	Arvidsjaur	4,752E+04	4,796E+04	4,871E+04	4,224E+04	4,086E+04	3,578E+04	3,756E+04	3,917E+04	3,967E+04	3,716E+04	3,781E+04
Norrbottens län	Arjeplog	3,895E+04	3,833E+04	3,504E+04	1,865E+04	1,887E+04	1,734E+04	1,841E+04	1,714E+04	1,633E+04	1,570E+04	1,341E+04
Norrbottens län	Jokkmokk	8,694E+04	8,196E+04	7,783E+04	4,875E+04	4,383E+04	4,452E+04	4,435E+04	4,265E+04	4,344E+04	4,111E+04	3,533E+04
Norrbottens län	Överkalix	4,554E+04	3,971E+04	3,483E+04	3,906E+04	3,678E+04	3,176E+04	3,313E+04	3,155E+04	2,899E+04	2,807E+04	2,333E+04
Norrbottens län	Kalix	1,671E+05	1,502E+05	1,043E+05	8,419E+04	7,714E+04	7,815E+04	7,200E+04	6,941E+04	6,808E+04	6,310E+04	6,386E+04
Norrbottens län	Övertorneå	5,337E+04	4,611E+04	3,448E+04	3,321E+04	3,061E+04	2,992E+04	2,890E+04	2,701E+04	1,899E+04	1,814E+04	1,665E+04
Norrbottens län	Pajala	5,899E+04	5,611E+04	5,172E+04	3,899E+04	3,763E+04	3,628E+04	4,085E+04	3,909E+04	3,430E+04	3,129E+04	3,210E+04
Norrbottens län	Gällivare	3,198E+05	3,738E+05	3,751E+05	4,104E+05	4,214E+05	4,133E+05	3,770E+05	3,830E+05	3,526E+05	3,462E+05	4,336E+05
Norrbottens län	Älvsbyn	4,140E+04	3,888E+04	3,586E+04	2,932E+04	2,856E+04	2,643E+04	2,794E+04	2,608E+04	2,600E+04	2,515E+04	2,434E+04
Norrbottens län	Luleå	3,148E+06	3,312E+06	3,928E+06	3,863E+06	3,670E+06	3,383E+06	3,543E+06	3,603E+06	2,913E+06	3,878E+06	4,004E+06
Norrbottens län	Piteå	3,033E+05	1,972E+05	2,608E+05	1,652E+05	1,611E+05	1,685E+05	1,523E+05	1,483E+05	1,397E+05	1,357E+05	1,406E+05
Norrbottens län	Boden	1,320E+05	1,004E+05	9,839E+04	1,063E+05	1,050E+05	1,067E+05	9,691E+04	9,595E+04	9,905E+04	9,808E+04	9,537E+04
Norrbottens län	Haparanda	6,119E+04	6,135E+04	4,254E+04	3,378E+04	3,164E+04	3,075E+04	2,884E+04	2,820E+04	3,010E+04	2,980E+04	2,768E+04
Norrbottens län	Kiruna	3,056E+05	5,645E+05	6,107E+05	7,080E+05	7,280E+05	7,026E+05	6,804E+05	6,994E+05	6,720E+05	6,969E+05	7,098E+05
