Parameter	Chlorophyll_a	Basin	LARGE_basin
Chlorophyll_a	1,70	Norra Kvarken	Bothnian
Chlorophyll_a	1,70	Norra Kvarken	Bothnian
Chlorophyll_a	1,70	 Bottenhavet	Bothnian
Chlorophyll_a	1,70	 Bottenhavet	Bothnian
Chlorophyll_a	1,70	 Bottenhavet	Bothnian
Chlorophyll_a	1,70	 Bottenhavet	Bothnian
Chlorophyll_a	1,70	 Bottenhavet	Bothnian
Chlorophyll_a	1,71	Norra Kvarken	Bothnian
Chlorophyll_a	1,71	Norra Kvarken	Bothnian
Chlorophyll_a	1,71	 Bottenhavet	Bothnian
Chlorophyll_a	1,72	 Bottenviken	Bothnian
Chlorophyll_a	1,72	 Bottenviken	Bothnian
Chlorophyll_a	1,72	 Bottenviken	Bothnian
Chlorophyll_a	1,72	Norra Kvarken	Bothnian
Chlorophyll_a	1,72	 Bottenhavet	Bothnian
Chlorophyll_a	1,73	 Bottenviken	Bothnian
Chlorophyll_a	1,73	Norra Kvarken	Bothnian
Chlorophyll_a	1,73	Norra Kvarken	Bothnian
Chlorophyll_a	1,73	 Bottenhavet	Bothnian
Chlorophyll_a	1,73	 Bottenhavet	Bothnian
Chlorophyll_a	1,73	 Bottenhavet	Bothnian
Chlorophyll_a	1,74	 Bottenviken	Bothnian
Chlorophyll_a	1,74	 Bottenviken	Bothnian
Chlorophyll_a	1,74	 Bottenviken	Bothnian
Chlorophyll_a	1,74	 Bottenviken	Bothnian
Chlorophyll_a	1,74	Norra Kvarken	Bothnian
Chlorophyll_a	1,74	Norra Kvarken	Bothnian
Chlorophyll_a	1,74	 Bottenhavet	Bothnian
Chlorophyll_a	1,74	 Bottenhavet	Bothnian
Chlorophyll_a	1,75	 Bottenviken	Bothnian
Chlorophyll_a	1,75	 Bottenviken	Bothnian
Chlorophyll_a	1,75	 Bottenviken	Bothnian
Chlorophyll_a	1,75	 Bottenviken	Bothnian
Chlorophyll_a	1,75	Norra Kvarken	Bothnian
Chlorophyll_a	1,75	 Bottenhavet	Bothnian
Chlorophyll_a	1,75	 Bottenhavet	Bothnian
Chlorophyll_a	1,75	 Bottenhavet	Bothnian
Chlorophyll_a	1,75	 Bottenhavet	Bothnian
Chlorophyll_a	1,76	 Bottenviken	Bothnian
Chlorophyll_a	1,76	 Bottenviken	Bothnian
Chlorophyll_a	1,76	 Bottenviken	Bothnian
Chlorophyll_a	1,76	Norra Kvarken	Bothnian
Chlorophyll_a	1,76	Norra Kvarken	Bothnian
Chlorophyll_a	1,76	Norra Kvarken	Bothnian
Chlorophyll_a	1,76	Norra Kvarken	Bothnian
Chlorophyll_a	1,76	 Bottenhavet	Bothnian
Chlorophyll_a	1,76	 Bottenhavet	Bothnian
Chlorophyll_a	1,76	 Bottenhavet	Bothnian
Chlorophyll_a	1,77	 Bottenviken	Bothnian
Chlorophyll_a	1,77	 Bottenviken	Bothnian
Chlorophyll_a	1,77	 Bottenviken	Bothnian
Chlorophyll_a	1,77	 Bottenviken	Bothnian
Chlorophyll_a	1,77	Norra Kvarken	Bothnian
Chlorophyll_a	1,77	Norra Kvarken	Bothnian
Chlorophyll_a	1,77	Norra Kvarken	Bothnian
Chlorophyll_a	1,77	 Bottenhavet	Bothnian
Chlorophyll_a	1,77	 Bottenhavet	Bothnian
Chlorophyll_a	1,77	 Bottenhavet	Bothnian
Chlorophyll_a	1,77	 Bottenhavet	Bothnian
Chlorophyll_a	1,78	 Bottenviken	Bothnian
Chlorophyll_a	1,78	 Bottenviken	Bothnian
Chlorophyll_a	1,78	 Bottenviken	Bothnian
Chlorophyll_a	1,78	 Bottenviken	Bothnian
Chlorophyll_a	1,78	Norra Kvarken	Bothnian
Chlorophyll_a	1,78	 Bottenhavet	Bothnian
Chlorophyll_a	1,78	 Bottenhavet	Bothnian
Chlorophyll_a	1,79	 Bottenhavet	Bothnian
Chlorophyll_a	1,79	 Bottenviken	Bothnian
Chlorophyll_a	1,79	 Bottenviken	Bothnian
Chlorophyll_a	1,79	 Bottenviken	Bothnian
Chlorophyll_a	1,79	 Bottenhavet	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	 Bottenviken	Bothnian
Chlorophyll_a	1,80	Norra Kvarken	Bothnian
Chlorophyll_a	1,80	Norra Kvarken	Bothnian
Chlorophyll_a	1,80	Norra Kvarken	Bothnian
Chlorophyll_a	1,80	Norra Kvarken	Bothnian
Chlorophyll_a	1,80	Norra Kvarken	Bothnian
Chlorophyll_a	1,80	Norra Kvarken	Bothnian
Chlorophyll_a	1,80	Norra Kvarken	Bothnian
Chlorophyll_a	1,80	Norra Kvarken	Bothnian
Chlorophyll_a	1,80	Norra Kvarken	Bothnian
Chlorophyll_a	1,80	Norra Kvarken	Bothnian
Chlorophyll_a	1,80	Norra Kvarken	Bothnian
Chlorophyll_a	1,80	 Bottenhavet	Bothnian
Chlorophyll_a	1,80	 Bottenhavet	Bothnian
Chlorophyll_a	1,80	 Bottenhavet	Bothnian
Chlorophyll_a	1,80	 Bottenhavet	Bothnian
Chlorophyll_a	1,80	 Bottenhavet	Bothnian
Chlorophyll_a	1,80	 Bottenhavet	Bothnian
Chlorophyll_a	1,80	 Bottenhavet	Bothnian
Chlorophyll_a	1,80	 Bottenhavet	Bothnian
Chlorophyll_a	1,80	 Bottenhavet	Bothnian
Chlorophyll_a	1,80	 Bottenhavet	Bothnian
Chlorophyll_a	1,81	 Bottenviken	Bothnian
Chlorophyll_a	1,81	 Bottenviken	Bothnian
Chlorophyll_a	1,81	 Bottenviken	Bothnian
Chlorophyll_a	1,81	 Bottenviken	Bothnian
Chlorophyll_a	1,81	 Bottenhavet	Bothnian
Chlorophyll_a	1,82	 Bottenviken	Bothnian
Chlorophyll_a	1,82	 Bottenhavet	Bothnian
Chlorophyll_a	1,83	 Bottenviken	Bothnian
Chlorophyll_a	1,83	Norra Kvarken	Bothnian
Chlorophyll_a	1,83	Norra Kvarken	Bothnian
Chlorophyll_a	1,83	 Bottenhavet	Bothnian
Chlorophyll_a	1,83	 Bottenhavet	Bothnian
Chlorophyll_a	1,83	 Bottenhavet	Bothnian
Chlorophyll_a	1,83	 Bottenhavet	Bothnian
Chlorophyll_a	1,84	 Bottenviken	Bothnian
Chlorophyll_a	1,84	 Bottenviken	Bothnian
Chlorophyll_a	1,84	 Bottenviken	Bothnian
Chlorophyll_a	1,84	Norra Kvarken	Bothnian
Chlorophyll_a	1,84	Norra Kvarken	Bothnian
Chlorophyll_a	1,84	 Bottenhavet	Bothnian
Chlorophyll_a	1,84	 Bottenhavet	Bothnian
Chlorophyll_a	1,85	 Bottenviken	Bothnian
Chlorophyll_a	1,85	 Bottenviken	Bothnian
Chlorophyll_a	1,85	Norra Kvarken	Bothnian
Chlorophyll_a	1,85	 Bottenhavet	Bothnian
Chlorophyll_a	1,85	 Bottenhavet	Bothnian
Chlorophyll_a	1,85	 Bottenhavet	Bothnian
Chlorophyll_a	1,86	 Bottenviken	Bothnian
Chlorophyll_a	1,86	 Bottenviken	Bothnian
Chlorophyll_a	1,86	 Bottenviken	Bothnian
Chlorophyll_a	1,86	 Bottenviken	Bothnian
Chlorophyll_a	1,86	Norra Kvarken	Bothnian
Chlorophyll_a	1,86	Norra Kvarken	Bothnian
Chlorophyll_a	1,86	Norra Kvarken	Bothnian
Chlorophyll_a	1,86	 Bottenhavet	Bothnian
Chlorophyll_a	1,86	 Bottenhavet	Bothnian
Chlorophyll_a	1,87	 Bottenviken	Bothnian
Chlorophyll_a	1,87	 Bottenviken	Bothnian
Chlorophyll_a	1,87	 Bottenviken	Bothnian
Chlorophyll_a	1,87	 Bottenviken	Bothnian
Chlorophyll_a	1,87	 Bottenhavet	Bothnian
Chlorophyll_a	1,87	 Bottenhavet	Bothnian
Chlorophyll_a	1,87	 Bottenhavet	Bothnian
Chlorophyll_a	1,88	 Bottenviken	Bothnian
Chlorophyll_a	1,88	 Bottenviken	Bothnian
Chlorophyll_a	1,88	 Bottenviken	Bothnian
Chlorophyll_a	1,88	 Bottenviken	Bothnian
Chlorophyll_a	1,88	Norra Kvarken	Bothnian
Chlorophyll_a	1,88	Norra Kvarken	Bothnian
Chlorophyll_a	1,88	Norra Kvarken	Bothnian
Chlorophyll_a	1,88	Norra Kvarken	Bothnian
Chlorophyll_a	1,88	 Bottenhavet	Bothnian
Chlorophyll_a	1,89	 Bottenviken	Bothnian
Chlorophyll_a	1,89	 Bottenviken	Bothnian
Chlorophyll_a	1,89	 Bottenviken	Bothnian
Chlorophyll_a	1,89	 Bottenhavet	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	 Bottenviken	Bothnian
Chlorophyll_a	1,90	Norra Kvarken	Bothnian
Chlorophyll_a	1,90	Norra Kvarken	Bothnian
Chlorophyll_a	1,90	Norra Kvarken	Bothnian
Chlorophyll_a	1,90	Norra Kvarken	Bothnian
Chlorophyll_a	1,90	Norra Kvarken	Bothnian
Chlorophyll_a	1,90	Norra Kvarken	Bothnian
Chlorophyll_a	1,90	 Bottenhavet	Bothnian
Chlorophyll_a	1,90	 Bottenhavet	Bothnian
Chlorophyll_a	1,90	 Bottenhavet	Bothnian
Chlorophyll_a	1,90	 Bottenhavet	Bothnian
Chlorophyll_a	1,91	 Bottenviken	Bothnian
Chlorophyll_a	1,91	Norra Kvarken	Bothnian
Chlorophyll_a	1,91	 Bottenhavet	Bothnian
Chlorophyll_a	1,91	 Bottenhavet	Bothnian
Chlorophyll_a	1,91	 Bottenhavet	Bothnian
Chlorophyll_a	1,91	 Bottenhavet	Bothnian
Chlorophyll_a	1,92	 Bottenviken	Bothnian
Chlorophyll_a	1,92	 Bottenviken	Bothnian
Chlorophyll_a	1,92	Norra Kvarken	Bothnian
Chlorophyll_a	1,92	 Bottenhavet	Bothnian
Chlorophyll_a	1,92	 Bottenhavet	Bothnian
Chlorophyll_a	1,93	 Bottenviken	Bothnian
Chlorophyll_a	1,93	 Bottenviken	Bothnian
Chlorophyll_a	1,93	Norra Kvarken	Bothnian
Chlorophyll_a	1,93	 Bottenhavet	Bothnian
Chlorophyll_a	1,93	 Bottenhavet	Bothnian
Chlorophyll_a	1,93	 Bottenhavet	Bothnian
Chlorophyll_a	1,94	 Bottenviken	Bothnian
Chlorophyll_a	1,94	 Bottenviken	Bothnian
Chlorophyll_a	1,94	 Bottenhavet	Bothnian
Chlorophyll_a	1,94	 Bottenhavet	Bothnian
Chlorophyll_a	1,95	 Bottenviken	Bothnian
Chlorophyll_a	1,95	 Bottenviken	Bothnian
Chlorophyll_a	1,95	 Bottenviken	Bothnian
Chlorophyll_a	1,95	 Bottenviken	Bothnian
Chlorophyll_a	1,95	 Bottenviken	Bothnian
Chlorophyll_a	1,95	 Bottenhavet	Bothnian
Chlorophyll_a	1,95	 Bottenhavet	Bothnian
Chlorophyll_a	1,95	 Bottenhavet	Bothnian
Chlorophyll_a	1,95	 Bottenhavet	Bothnian
Chlorophyll_a	1,96	 Bottenhavet	Bothnian
Chlorophyll_a	1,96	 Bottenhavet	Bothnian
Chlorophyll_a	1,96	 Bottenhavet	Bothnian
Chlorophyll_a	1,96	 Bottenhavet	Bothnian
Chlorophyll_a	1,96	 Bottenhavet	Bothnian
Chlorophyll_a	1,97	 Bottenviken	Bothnian
Chlorophyll_a	1,97	 Bottenviken	Bothnian
Chlorophyll_a	1,97	 Bottenviken	Bothnian
Chlorophyll_a	1,97	 Bottenviken	Bothnian
Chlorophyll_a	1,97	 Bottenviken	Bothnian
Chlorophyll_a	1,97	 Bottenhavet	Bothnian
Chlorophyll_a	1,97	 Bottenhavet	Bothnian
Chlorophyll_a	1,97	 Bottenhavet	Bothnian
Chlorophyll_a	1,97	 Bottenhavet	Bothnian
Chlorophyll_a	1,98	 Bottenviken	Bothnian
Chlorophyll_a	1,98	Norra Kvarken	Bothnian
Chlorophyll_a	1,98	Norra Kvarken	Bothnian
Chlorophyll_a	1,98	Norra Kvarken	Bothnian
Chlorophyll_a	1,99	 Bottenviken	Bothnian
Chlorophyll_a	1,99	 Bottenviken	Bothnian
Chlorophyll_a	1,99	Norra Kvarken	Bothnian
Chlorophyll_a	1,99	 Bottenhavet	Bothnian
Chlorophyll_a	1,99	 Bottenhavet	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	 Bottenviken	Bothnian
Chlorophyll_a	2,00	Norra Kvarken	Bothnian
Chlorophyll_a	2,00	Norra Kvarken	Bothnian
Chlorophyll_a	2,00	Norra Kvarken	Bothnian
Chlorophyll_a	2,00	Norra Kvarken	Bothnian
Chlorophyll_a	2,00	Norra Kvarken	Bothnian
Chlorophyll_a	2,00	Norra Kvarken	Bothnian
Chlorophyll_a	2,00	Norra Kvarken	Bothnian
Chlorophyll_a	2,00	Norra Kvarken	Bothnian
Chlorophyll_a	2,00	Norra Kvarken	Bothnian
Chlorophyll_a	2,00	 Bottenhavet	Bothnian
Chlorophyll_a	2,00	 Bottenhavet	Bothnian
Chlorophyll_a	2,00	 Bottenhavet	Bothnian
Chlorophyll_a	2,00	 Bottenhavet	Bothnian
Chlorophyll_a	2,00	 Bottenhavet	Bothnian
Chlorophyll_a	2,00	 Bottenhavet	Bothnian
Chlorophyll_a	2,00	 Bottenhavet	Bothnian
Chlorophyll_a	2,00	 Bottenhavet	Bothnian
Chlorophyll_a	2,00	 Bottenhavet	Bothnian
Chlorophyll_a	2,00	 Bottenhavet	Bothnian
Chlorophyll_a	2,00	 Bottenhavet	Bothnian
Chlorophyll_a	2,00	 Bottenhavet	Bothnian
Chlorophyll_a	2,01	 Bottenviken	Bothnian
Chlorophyll_a	2,01	 Bottenviken	Bothnian
Chlorophyll_a	2,01	 Bottenviken	Bothnian
Chlorophyll_a	2,01	 Bottenhavet	Bothnian
Chlorophyll_a	2,01	 Bottenhavet	Bothnian
Chlorophyll_a	2,01	 Bottenhavet	Bothnian
Chlorophyll_a	2,01	 Bottenhavet	Bothnian
Chlorophyll_a	2,02	 Bottenviken	Bothnian
Chlorophyll_a	2,02	 Bottenviken	Bothnian
Chlorophyll_a	2,02	 Bottenhavet	Bothnian
Chlorophyll_a	2,02	 Bottenhavet	Bothnian
Chlorophyll_a	2,02	 Bottenhavet	Bothnian
Chlorophyll_a	2,02	 Bottenhavet	Bothnian
Chlorophyll_a	2,02	 Bottenhavet	Bothnian
Chlorophyll_a	2,02	 Bottenhavet	Bothnian
Chlorophyll_a	2,02	 Bottenhavet	Bothnian
Chlorophyll_a	2,03	 Bottenviken	Bothnian
Chlorophyll_a	2,03	 Bottenviken	Bothnian
Chlorophyll_a	2,03	Norra Kvarken	Bothnian
Chlorophyll_a	2,03	Norra Kvarken	Bothnian
Chlorophyll_a	2,03	 Bottenhavet	Bothnian
Chlorophyll_a	2,03	 Bottenhavet	Bothnian
Chlorophyll_a	2,04	 Bottenviken	Bothnian
Chlorophyll_a	2,04	 Bottenviken	Bothnian
Chlorophyll_a	2,04	 Bottenviken	Bothnian
Chlorophyll_a	2,04	 Bottenviken	Bothnian
Chlorophyll_a	2,04	Norra Kvarken	Bothnian
Chlorophyll_a	2,04	 Bottenhavet	Bothnian
Chlorophyll_a	2,04	 Bottenhavet	Bothnian
Chlorophyll_a	2,04	 Bottenhavet	Bothnian
Chlorophyll_a	2,04	Alands hav	Bothnian
Chlorophyll_a	2,05	 Bottenviken	Bothnian
Chlorophyll_a	2,05	Norra Kvarken	Bothnian
Chlorophyll_a	2,05	Norra Kvarken	Bothnian
Chlorophyll_a	2,05	 Bottenhavet	Bothnian
Chlorophyll_a	2,06	 Bottenhavet	Bothnian
Chlorophyll_a	2,06	 Bottenviken	Bothnian
Chlorophyll_a	2,06	 Bottenviken	Bothnian
Chlorophyll_a	2,06	Norra Kvarken	Bothnian
Chlorophyll_a	2,06	Norra Kvarken	Bothnian
Chlorophyll_a	2,06	Norra Kvarken	Bothnian
Chlorophyll_a	2,06	Norra Kvarken	Bothnian
Chlorophyll_a	2,06	 Bottenhavet	Bothnian
Chlorophyll_a	2,06	 Bottenhavet	Bothnian
Chlorophyll_a	2,06	 Bottenhavet	Bothnian
Chlorophyll_a	2,06	 Bottenhavet	Bothnian
Chlorophyll_a	2,07	Norra Kvarken	Bothnian
Chlorophyll_a	2,07	Norra Kvarken	Bothnian
Chlorophyll_a	2,07	Norra Kvarken	Bothnian
Chlorophyll_a	2,07	Norra Kvarken	Bothnian
Chlorophyll_a	2,07	Norra Kvarken	Bothnian
Chlorophyll_a	2,07	 Bottenhavet	Bothnian
Chlorophyll_a	2,07	 Bottenhavet	Bothnian
Chlorophyll_a	2,08	 Bottenviken	Bothnian
Chlorophyll_a	2,08	 Bottenviken	Bothnian
Chlorophyll_a	2,08	 Bottenviken	Bothnian
Chlorophyll_a	2,08	 Bottenviken	Bothnian
Chlorophyll_a	2,08	 Bottenhavet	Bothnian
Chlorophyll_a	2,09	 Bottenviken	Bothnian
Chlorophyll_a	2,09	 Bottenviken	Bothnian
Chlorophyll_a	2,09	 Bottenviken	Bothnian
Chlorophyll_a	2,09	Norra Kvarken	Bothnian
Chlorophyll_a	2,09	Norra Kvarken	Bothnian
Chlorophyll_a	2,09	Norra Kvarken	Bothnian
Chlorophyll_a	2,09	 Bottenhavet	Bothnian
Chlorophyll_a	2,09	 Bottenhavet	Bothnian
Chlorophyll_a	2,10	 Bottenviken	Bothnian
Chlorophyll_a	2,10	 Bottenviken	Bothnian
Chlorophyll_a	2,10	 Bottenviken	Bothnian
Chlorophyll_a	2,10	 Bottenviken	Bothnian
Chlorophyll_a	2,10	 Bottenviken	Bothnian
Chlorophyll_a	2,10	 Bottenviken	Bothnian
Chlorophyll_a	2,10	 Bottenviken	Bothnian
Chlorophyll_a	2,10	 Bottenviken	Bothnian
Chlorophyll_a	2,10	 Bottenviken	Bothnian
Chlorophyll_a	2,10	 Bottenviken	Bothnian
Chlorophyll_a	2,10	 Bottenviken	Bothnian
Chlorophyll_a	2,10	 Bottenviken	Bothnian
Chlorophyll_a	2,10	Norra Kvarken	Bothnian
Chlorophyll_a	2,10	Norra Kvarken	Bothnian
Chlorophyll_a	2,10	Norra Kvarken	Bothnian
Chlorophyll_a	2,10	Norra Kvarken	Bothnian
Chlorophyll_a	2,10	Norra Kvarken	Bothnian
Chlorophyll_a	2,10	Norra Kvarken	Bothnian
Chlorophyll_a	2,10	Norra Kvarken	Bothnian
Chlorophyll_a	2,10	Norra Kvarken	Bothnian
Chlorophyll_a	2,10	Norra Kvarken	Bothnian
Chlorophyll_a	2,10	Norra Kvarken	Bothnian
Chlorophyll_a	2,10	Norra Kvarken	Bothnian
Chlorophyll_a	2,10	 Bottenhavet	Bothnian
Chlorophyll_a	2,10	 Bottenhavet	Bothnian
Chlorophyll_a	2,10	 Bottenhavet	Bothnian
Chlorophyll_a	2,10	 Bottenhavet	Bothnian
Chlorophyll_a	2,10	 Bottenhavet	Bothnian
Chlorophyll_a	2,10	 Bottenhavet	Bothnian
Chlorophyll_a	2,10	 Bottenhavet	Bothnian
Chlorophyll_a	2,10	 Bottenhavet	Bothnian
Chlorophyll_a	2,11	 Bottenviken	Bothnian
Chlorophyll_a	2,11	 Bottenviken	Bothnian
Chlorophyll_a	2,11	 Bottenviken	Bothnian
Chlorophyll_a	2,11	 Bottenviken	Bothnian
Chlorophyll_a	2,11	Norra Kvarken	Bothnian
Chlorophyll_a	2,12	Norra Kvarken	Bothnian
Chlorophyll_a	2,12	Norra Kvarken	Bothnian
Chlorophyll_a	2,12	 Bottenhavet	Bothnian
Chlorophyll_a	2,12	 Bottenhavet	Bothnian
Chlorophyll_a	2,12	 Bottenhavet	Bothnian
Chlorophyll_a	2,13	 Bottenviken	Bothnian
Chlorophyll_a	2,13	 Bottenviken	Bothnian
Chlorophyll_a	2,13	Norra Kvarken	Bothnian
Chlorophyll_a	2,14	 Bottenviken	Bothnian
Chlorophyll_a	2,14	 Bottenhavet	Bothnian
Chlorophyll_a	2,14	 Bottenhavet	Bothnian
Chlorophyll_a	2,14	 Bottenhavet	Bothnian
Chlorophyll_a	2,14	 Bottenhavet	Bothnian
Chlorophyll_a	2,14	 Bottenhavet	Bothnian
Chlorophyll_a	2,15	Norra Kvarken	Bothnian
Chlorophyll_a	2,15	 Bottenhavet	Bothnian
Chlorophyll_a	2,15	 Bottenhavet	Bothnian
Chlorophyll_a	2,15	 Bottenhavet	Bothnian
Chlorophyll_a	2,15	 Bottenhavet	Bothnian
Chlorophyll_a	2,16	 Bottenviken	Bothnian
Chlorophyll_a	2,16	 Bottenviken	Bothnian
Chlorophyll_a	2,16	Norra Kvarken	Bothnian
Chlorophyll_a	2,16	 Bottenhavet	Bothnian
Chlorophyll_a	2,16	 Bottenhavet	Bothnian
Chlorophyll_a	2,16	 Bottenhavet	Bothnian
Chlorophyll_a	2,16	 Bottenhavet	Bothnian
Chlorophyll_a	2,17	 Bottenviken	Bothnian
Chlorophyll_a	2,17	 Bottenviken	Bothnian
Chlorophyll_a	2,17	 Bottenviken	Bothnian
Chlorophyll_a	2,17	 Bottenhavet	Bothnian
Chlorophyll_a	2,18	 Bottenviken	Bothnian
Chlorophyll_a	2,18	Norra Kvarken	Bothnian
Chlorophyll_a	2,18	 Bottenhavet	Bothnian
Chlorophyll_a	2,18	 Bottenhavet	Bothnian
Chlorophyll_a	2,18	 Bottenhavet	Bothnian
Chlorophyll_a	2,18	 Bottenhavet	Bothnian
Chlorophyll_a	2,18	 Bottenhavet	Bothnian
Chlorophyll_a	2,19	Norra Kvarken	Bothnian
Chlorophyll_a	2,19	 Bottenviken	Bothnian
Chlorophyll_a	2,19	 Bottenviken	Bothnian
Chlorophyll_a	2,19	 Bottenhavet	Bothnian
Chlorophyll_a	2,19	 Bottenhavet	Bothnian
Chlorophyll_a	2,19	 Bottenhavet	Bothnian
Chlorophyll_a	2,19	 Bottenhavet	Bothnian
Chlorophyll_a	2,19	 Bottenhavet	Bothnian
Chlorophyll_a	2,19	 Bottenhavet	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	 Bottenviken	Bothnian
Chlorophyll_a	2,20	Norra Kvarken	Bothnian
Chlorophyll_a	2,20	Norra Kvarken	Bothnian
Chlorophyll_a	2,20	Norra Kvarken	Bothnian
Chlorophyll_a	2,20	Norra Kvarken	Bothnian
Chlorophyll_a	2,20	Norra Kvarken	Bothnian
Chlorophyll_a	2,20	Norra Kvarken	Bothnian
Chlorophyll_a	2,20	Norra Kvarken	Bothnian
Chlorophyll_a	2,20	Norra Kvarken	Bothnian
Chlorophyll_a	2,20	Norra Kvarken	Bothnian
Chlorophyll_a	2,20	 Bottenhavet	Bothnian
Chlorophyll_a	2,20	 Bottenhavet	Bothnian
Chlorophyll_a	2,20	 Bottenhavet	Bothnian
Chlorophyll_a	2,20	 Bottenhavet	Bothnian
Chlorophyll_a	2,20	 Bottenhavet	Bothnian
Chlorophyll_a	2,21	 Bottenviken	Bothnian
Chlorophyll_a	2,21	 Bottenviken	Bothnian
Chlorophyll_a	2,21	 Bottenviken	Bothnian
Chlorophyll_a	2,21	 Bottenviken	Bothnian
Chlorophyll_a	2,21	 Bottenviken	Bothnian
Chlorophyll_a	2,21	Norra Kvarken	Bothnian
Chlorophyll_a	2,21	 Bottenhavet	Bothnian
Chlorophyll_a	2,21	 Bottenhavet	Bothnian
Chlorophyll_a	2,22	 Bottenviken	Bothnian
Chlorophyll_a	2,22	 Bottenhavet	Bothnian
Chlorophyll_a	2,22	Norra Kvarken	Bothnian
Chlorophyll_a	2,22	 Bottenhavet	Bothnian
Chlorophyll_a	2,22	 Bottenhavet	Bothnian
Chlorophyll_a	2,22	 Bottenhavet	Bothnian
Chlorophyll_a	2,22	Alands hav	Bothnian
Chlorophyll_a	2,23	Norra Kvarken	Bothnian
Chlorophyll_a	2,23	 Bottenhavet	Bothnian
Chlorophyll_a	2,23	 Bottenhavet	Bothnian
Chlorophyll_a	2,23	 Bottenhavet	Bothnian
Chlorophyll_a	2,24	 Bottenviken	Bothnian
Chlorophyll_a	2,24	 Bottenviken	Bothnian
Chlorophyll_a	2,24	 Bottenviken	Bothnian
Chlorophyll_a	2,24	 Bottenviken	Bothnian
